PlayerLink,Team,League,Year,Split,Games
Kuzan,Jin Air Green Wings,LoL Champions Korea,2016,Spring,42
Kuzan,Jin Air Green Wings,LoL Champions Korea,2016,Summer,37
Kuzan,Jin Air Green Wings,LoL Champions Korea,2017,Spring,44
Kuzan,Jin Air Green Wings,LoL Champions Korea,2017,Summer,42
Kuzan,ROX Tigers,LoL Champions Korea,2018,Spring,2
Kuzan,Team Dynamics,LoL Champions Korea,2020,Summer,44
Kyeahoo,DRX,LoL Champions Korea,2023,Summer,9
kyeahoo,DRX,LoL Champions Korea,2024,Spring,18
kyeahoo,DRX,LoL Champions Korea,2024,Summer,31
l3est16,Bilibili Gaming,Tencent LoL Pro League,2020,Summer,12
l3est16,Oh My God,Tencent LoL Pro League,2019,Spring,18
Langx,LGD Gaming,Tencent LoL Pro League,2020,Summer,39
Langx,Royal Never Give Up,Tencent LoL Pro League,2019,Summer,31
Langx,Royal Never Give Up,Tencent LoL Pro League,2020,Spring,38
Langx,ThunderTalk Gaming,Tencent LoL Pro League,2021,Summer,26
LANGX,Victory Five,Tencent LoL Pro League,2021,Spring,31
Lava,Fredit BRION,LoL Champions Korea,2021,Spring,28
Lava,Fredit BRION,LoL Champions Korea,2021,Summer,45
Lava,Fredit BRION,LoL Champions Korea,2022,Spring,42
Lava,Fredit BRION,LoL Champions Korea,2022,Summer,42
Lava,Hanwha Life Esports,LoL Champions Korea,2018,Summer,45
Lava,Hanwha Life Esports,LoL Champions Korea,2019,Spring,22
Lava,Hanwha Life Esports,LoL Champions Korea,2019,Summer,22
Lava,Hanwha Life Esports,LoL Champions Korea,2020,Spring,11
Lava,Hanwha Life Esports,LoL Champions Korea,2020,Summer,14
Lava,ROX Tigers,LoL Champions Korea,2017,Summer,21
Lava,ROX Tigers,LoL Champions Korea,2018,Spring,43
Lazarus,Masters 3,Tencent LoL Pro League,2016,Spring,1
Leaper,Kwangdong Freecs,LoL Champions Korea,2024,Summer,44
Leave,EDward Gaming,Tencent LoL Pro League,2023,Spring,39
Leave,EDward Gaming,Tencent LoL Pro League,2023,Summer,8
Leave,EDward Gaming,Tencent LoL Pro League,2024,Spring,7
Leave,EDward Gaming,Tencent LoL Pro League,2024,Summer,18
Leave,EDward Gaming,Tencent LoL Pro League,2024,Summer Placements,13
Lehends,Afreeca Freecs,LoL Champions Korea,2021,Spring,41
Lehends,Afreeca Freecs,LoL Champions Korea,2021,Summer,46
Lehends,Gen.G,LoL Champions Korea,2022,Spring,35
Lehends,Gen.G,LoL Champions Korea,2022,Summer,40
Lehends,Gen.G,LoL Champions Korea,2024,Spring,39
Lehends,Gen.G,LoL Champions Korea,2024,Summer,38
Lehends,Griffin (Korean Team),LoL Champions Korea,2018,Summer,41
Lehends,Griffin (Korean Team),LoL Champions Korea,2019,Spring,39
Lehends,Griffin (Korean Team),LoL Champions Korea,2019,Summer,42
Lehends,Hanwha Life Esports,LoL Champions Korea,2020,Spring,45
Lehends,Hanwha Life Esports,LoL Champions Korea,2020,Summer,42
Lehends,KT Rolster,LoL Champions Korea,2023,Spring,43
Lehends,KT Rolster,LoL Champions Korea,2023,Summer,40
Lele (Dang Bo-Lin),FunPlus Phoenix,Tencent LoL Pro League,2023,Spring,15
Leo (Dai Cheng),Gamtee,Tencent LoL Pro League,2015,Spring,8
Leo (Han Gyeo-re),Afreeca Freecs,LoL Champions Korea,2021,Summer,46
Leo (Han Gyeo-re),Liiv SANDBOX,LoL Champions Korea,2021,Spring,9
Leo (Han Gyeo-re),SANDBOX Gaming,LoL Champions Korea,2020,Spring,19
Leo (Han Gyeo-re),SK Telecom T1,LoL Champions Korea,2018,Summer,3
LetMe,Gamtee,Tencent LoL Pro League,2015,Spring,44
LetMe,Royal Never Give Up,Tencent LoL Pro League,2015,Summer,30
LetMe,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,2
Letme,Royal Never Give Up,Tencent LoL Pro League,2017,Spring,39
Letme,Royal Never Give Up,Tencent LoL Pro League,2017,Summer,30
Letme,Royal Never Give Up,Tencent LoL Pro League,2018,Spring,25
Letme,Royal Never Give Up,Tencent LoL Pro League,2018,Summer,33
Levi,JD Gaming,Tencent LoL Pro League,2019,Spring,5
Ley,Rogue Warriors,Tencent LoL Pro League,2020,Spring,40
Ley,Rogue Warriors,Tencent LoL Pro League,2020,Summer,33
LeY,Royal Never Give Up,Tencent LoL Pro League,2015,Summer,44
Ley,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,2
Ley,Victory Five,Tencent LoL Pro League,2019,Spring,25
Leyan,Invictus Gaming,Tencent LoL Pro League,2019,Summer,5
Leyan,Invictus Gaming,Tencent LoL Pro League,2020,Spring,27
leyan,Invictus Gaming,Tencent LoL Pro League,2024,Spring,27
Leyan,Ninjas in Pyjamas.CN,Tencent LoL Pro League,2024,Summer,3
Leyan,Rare Atom,Tencent LoL Pro League,2021,Spring,32
Leyan,Rare Atom,Tencent LoL Pro League,2021,Summer,41
Leyan,Rare Atom,Tencent LoL Pro League,2022,Spring,38
Leyan,Rare Atom,Tencent LoL Pro League,2022,Summer,42
Leyan,Rare Atom,Tencent LoL Pro League,2023,Spring,40
Leyan,Rare Atom,Tencent LoL Pro League,2023,Summer,37
Leyan,Vici Gaming,Tencent LoL Pro League,2020,Summer,22
Leyn,Team King,Tencent LoL Pro League,2015,Spring,44
Lies (Guo Hao-Tian),DAN Gaming,Tencent LoL Pro League,2017,Summer,32
Lies (Guo Hao-Tian),LGD Gaming,Tencent LoL Pro League,2019,Spring,34
Lies (Guo Hao-Tian),LGD Gaming,Tencent LoL Pro League,2019,Summer,24
Lies (Guo Hao-Tian),LGD Gaming,Tencent LoL Pro League,2020,Spring,29
Lies (Guo Hao-Tian),Topsports Gaming,Tencent LoL Pro League,2018,Spring,8
Lies (Guo Hao-Tian),Topsports Gaming,Tencent LoL Pro League,2018,Summer,19
Life,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,40
Life,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,19
Life,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer Placements,14
Life,Gen.G,LoL Champions Korea,2019,Spring,44
Life,Gen.G,LoL Champions Korea,2019,Summer,44
Life,Gen.G,LoL Champions Korea,2020,Spring,30
Life,Gen.G,LoL Champions Korea,2020,Summer,36
Life,Gen.G,LoL Champions Korea,2021,Spring,44
Life,Gen.G,LoL Champions Korea,2021,Summer,46
Life,Hanwha Life Esports,LoL Champions Korea,2023,Spring,45
Life,Hanwha Life Esports,LoL Champions Korea,2023,Summer,41
Life,KT Rolster,LoL Champions Korea,2022,Spring,43
Life,KT Rolster,LoL Champions Korea,2022,Summer,45
Light (Wang Guang-Yu),LNG Esports,Tencent LoL Pro League,2020,Spring,15
Light (Wang Guang-Yu),LNG Esports,Tencent LoL Pro League,2020,Summer,36
Light (Wang Guang-Yu),LNG Esports,Tencent LoL Pro League,2021,Spring,35
Light (Wang Guang-Yu),LNG Esports,Tencent LoL Pro League,2021,Summer,38
Light (Wang Guang-Yu),LNG Esports,Tencent LoL Pro League,2022,Spring,42
Light (Wang Guang-Yu),LNG Esports,Tencent LoL Pro League,2022,Summer,39
Light (Wang Guang-Yu),Snake Esports,Tencent LoL Pro League,2018,Spring,4
Light (Wang Guang-Yu),Snake Esports,Tencent LoL Pro League,2018,Summer,33
Light (Wang Guang-Yu),Weibo Gaming,Tencent LoL Pro League,2023,Spring,39
Light (Wang Guang-Yu),Weibo Gaming,Tencent LoL Pro League,2023,Summer,39
Light (Wang Guang-Yu),Weibo Gaming,Tencent LoL Pro League,2024,Spring,37
Light (Wang Guang-Yu),Weibo Gaming,Tencent LoL Pro League,2024,Summer,18
Light (Wang Guang-Yu),Weibo Gaming,Tencent LoL Pro League,2024,Summer Placements,19
Lindarang,Afreeca Freecs,LoL Champions Korea,2016,Summer,11
Lindarang,Hanwha Life Esports,LoL Champions Korea,2018,Summer,45
Lindarang,Jin Air Green Wings,LoL Champions Korea,2019,Spring,28
Lindarang,Jin Air Green Wings,LoL Champions Korea,2019,Summer,28
Lindarang,ROX Tigers,LoL Champions Korea,2017,Spring,19
Lindarang,ROX Tigers,LoL Champions Korea,2017,Summer,33
Lindarang,ROX Tigers,LoL Champions Korea,2018,Spring,45
Linfeng,Oh My God,Tencent LoL Pro League,2024,Spring,3
Linfeng,Oh My God,Tencent LoL Pro League,2024,Summer Placements,3
LirA,Afreeca Freecs,LoL Champions Korea,2016,Spring,46
LirA,Afreeca Freecs,LoL Champions Korea,2016,Summer,36
Listo,Fredit BRION,LoL Champions Korea,2022,Spring,2
LokeN,ESC Ever,LoL Champions Korea,2016,Summer,45
Loken,JD Gaming,Tencent LoL Pro League,2017,Summer,30
Loken,JD Gaming,Tencent LoL Pro League,2018,Spring,26
LokeN,JD Gaming,Tencent LoL Pro League,2018,Summer,50
LokeN,JD Gaming,Tencent LoL Pro League,2020,Spring,36
LokeN,JD Gaming,Tencent LoL Pro League,2020,Summer,39
LokeN,JD Gaming,Tencent LoL Pro League,2021,Spring,33
LokeN,JD Gaming,Tencent LoL Pro League,2021,Summer,32
Loken,QG Reapers,Tencent LoL Pro League,2017,Spring,1
LokeN,Top Esports,Tencent LoL Pro League,2019,Summer,35
LokeN,Topsports Gaming,Tencent LoL Pro League,2019,Spring,36
Lonely (Han Gyu-joon),SANDBOX Gaming,LoL Champions Korea,2020,Spring,12
Loong,Unlimited Potential,Tencent LoL Pro League,2015,Summer,44
Loong,Vici Gaming,Tencent LoL Pro League,2016,Spring,40
Loong,Vici Gaming,Tencent LoL Pro League,2016,Summer,37
Loong,Vici Gaming,Tencent LoL Pro League,2017,Spring,35
Loong,Vici Gaming,Tencent LoL Pro League,2018,Spring,18
Looper,Masters 3,Tencent LoL Pro League,2015,Spring,44
Looper,Masters 3,Tencent LoL Pro League,2015,Summer,44
Looper,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,36
Looper,Royal Never Give Up,Tencent LoL Pro League,2016,Summer,40
Loopy,Fredit BRION,LoL Champions Korea,2022,Spring,2
Lospa,Gen.G,LoL Champions Korea,2022,Spring,5
Lovecd,Masters 3,Tencent LoL Pro League,2015,Spring,44
Lovecd,Masters 3,Tencent LoL Pro League,2015,Summer,34
LoveLing,Oh My God,Tencent LoL Pro League,2015,Spring,44
LoveLing,Oh My God,Tencent LoL Pro League,2015,Summer,25
LoveZrr,Royal Never Give Up,Tencent LoL Pro League,2019,Summer,4
LP,LNG Esports,Tencent LoL Pro League,2021,Summer,6
LP,LNG Esports,Tencent LoL Pro League,2023,Spring,39
LP,Royal Never Give Up,Tencent LoL Pro League,2023,Summer,40
LP,Royal Never Give Up,Tencent LoL Pro League,2024,Spring,2
LP,Team WE,Tencent LoL Pro League,2024,Summer Placements,11
Lpc,JD Gaming,Tencent LoL Pro League,2021,Summer,5
Lpc,JD Gaming,Tencent LoL Pro League,2022,Spring,5
Lpc,LGD Gaming,Tencent LoL Pro League,2023,Spring,38
Lpc,LGD Gaming,Tencent LoL Pro League,2023,Summer,18
Lucas (Li Tan-Pan-Ao),Invictus Gaming,Tencent LoL Pro League,2019,Summer,8
Lucas (Li Tan-Pan-Ao),Invictus Gaming,Tencent LoL Pro League,2021,Spring,23
Lucas (Li Tan-Pan-Ao),Invictus Gaming,Tencent LoL Pro League,2021,Summer,33
Lucas (Li Tan-Pan-Ao),Invictus Gaming,Tencent LoL Pro League,2022,Spring,36
Lucid (Choi Yong-hyeok),Dplus Kia,LoL Champions Korea,2024,Spring,42
Lucid (Choi Yong-hyeok),Dplus Kia,LoL Champions Korea,2024,Summer,45
Luo (Luo Ci-rui),Oh My God,Tencent LoL Pro League,2015,Spring,22
Luo (Luo Ci-rui),Oh My God,Tencent LoL Pro League,2016,Spring,3
Luo (Luo Ci-rui),Oh My God,Tencent LoL Pro League,2016,Summer,1
Luo (Yin Peng),Energy Pacemaker,Tencent LoL Pro League,2015,Spring,6
LvMao,JD Gaming,Tencent LoL Pro League,2017,Summer,36
LvMao,JD Gaming,Tencent LoL Pro League,2018,Spring,48
LvMao,JD Gaming,Tencent LoL Pro League,2018,Summer,50
LvMao,JD Gaming,Tencent LoL Pro League,2019,Spring,38
LvMao,JD Gaming,Tencent LoL Pro League,2019,Summer,34
LvMao,JD Gaming,Tencent LoL Pro League,2020,Spring,36
LvMao,JD Gaming,Tencent LoL Pro League,2020,Summer,39
LvMao,JD Gaming,Tencent LoL Pro League,2021,Spring,33
LvMao,JD Gaming,Tencent LoL Pro League,2021,Summer,37
LvMao,LNG Esports,Tencent LoL Pro League,2022,Spring,34
LvMao,LNG Esports,Tencent LoL Pro League,2022,Summer,21
LvMao,Royal Never Give Up,Tencent LoL Pro League,2023,Summer,40
lwx,FunPlus Phoenix,Tencent LoL Pro League,2018,Spring,45
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2018,Summer,46
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2019,Spring,38
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2019,Summer,33
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2020,Spring,40
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2020,Summer,38
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2021,Spring,35
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2021,Summer,39
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2022,Spring,42
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2022,Summer,40
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2023,Spring,39
Lwx,FunPlus Phoenix,Tencent LoL Pro League,2023,Summer,37
Lwx,Newbee,Tencent LoL Pro League,2017,Spring,29
Lwx,Newbee,Tencent LoL Pro League,2017,Summer,31
Lwx,Royal Never Give Up,Tencent LoL Pro League,2024,Spring,34
Lz (Li Zhen),Suning,Tencent LoL Pro League,2017,Summer,2
Lzq,JD Gaming,Tencent LoL Pro League,2023,Summer,1
M1anhua,Bilibili Gaming,Tencent LoL Pro League,2018,Summer,13
M1kuya,LNG Esports,Tencent LoL Pro League,2021,Spring,28
M1kuya,LNG Esports,Tencent LoL Pro League,2021,Summer,1
MadLife,CJ Entus,LoL Champions Korea,2016,Spring,46
MadLife,CJ Entus,LoL Champions Korea,2016,Summer,44
Maestr0,Oh My God,Tencent LoL Pro League,2018,Spring,6
Maestro (Hu Jian-Xin),LNG Esports,Tencent LoL Pro League,2019,Summer,5
Maestro (Hu Jian-Xin),Snake Esports,Tencent LoL Pro League,2018,Summer,43
Maestro (Hu Jian-Xin),Snake Esports,Tencent LoL Pro League,2019,Spring,38
Maestro (Hu Jian-Xin),Vici Gaming,Tencent LoL Pro League,2020,Spring,17
Maestro (Hu Jian-Xin),Vici Gaming,Tencent LoL Pro League,2020,Summer,17
Magic (Zhou Jun-Xuan),Team WE,Tencent LoL Pro League,2018,Spring,32
Magic (Zhou Jun-Xuan),Team WE,Tencent LoL Pro League,2018,Summer,2
Magic (Zhou Jun-Xuan),Team WE,Tencent LoL Pro League,2019,Spring,9
MaHa,MVP,LoL Champions Korea,2016,Summer,41
MaHa,MVP,LoL Champions Korea,2017,Spring,45
MaHa,MVP,LoL Champions Korea,2017,Summer,42
MaHa,MVP,LoL Champions Korea,2018,Spring,14
MaHa,MVP,LoL Champions Korea,2018,Summer,5
Maidong,Saint Gaming,Tencent LoL Pro League,2016,Summer,11
Mala,Snake Esports,Tencent LoL Pro League,2019,Spring,21
Malrang,DWG KIA,LoL Champions Korea,2021,Summer,10
Malrang,Ever8 Winners,LoL Champions Korea,2017,Summer,39
Malrang,Jin Air Green Wings,LoL Champions Korea,2019,Spring,24
Malrang,Jin Air Green Wings,LoL Champions Korea,2019,Summer,35
Malrang,KT Rolster,LoL Champions Korea,2020,Spring,5
Malrang,KT Rolster,LoL Champions Korea,2020,Summer,10
Maple (Huang Yi-Tang),Anyone's Legend,Tencent LoL Pro League,2022,Spring,10
Maple (Huang Yi-Tang),LNG Esports,Tencent LoL Pro League,2020,Spring,41
Maple (Huang Yi-Tang),LNG Esports,Tencent LoL Pro League,2020,Summer,36
Maple (Huang Yi-Tang),Suning,Tencent LoL Pro League,2019,Spring,29
Maple (Huang Yi-Tang),Suning,Tencent LoL Pro League,2019,Summer,34
MapSSi,Afreeca Freecs,LoL Champions Korea,2021,Spring,1
march,Hyper Youth Gaming,Tencent LoL Pro League,2016,Spring,15
March,Saint Gaming,Tencent LoL Pro League,2016,Summer,18
Marge,Invictus Gaming,Tencent LoL Pro League,2016,Summer,17
Marge,Invictus Gaming,Tencent LoL Pro League,2017,Spring,37
MaRin,Afreeca Freecs,LoL Champions Korea,2017,Spring,46
MaRin,Afreeca Freecs,LoL Champions Korea,2017,Summer,48
MaRin,LGD Gaming,Tencent LoL Pro League,2016,Spring,35
MaRin,LGD Gaming,Tencent LoL Pro League,2016,Summer,37
MaRin,Topsports Gaming,Tencent LoL Pro League,2018,Spring,25
MaRin,Topsports Gaming,Tencent LoL Pro League,2018,Summer,5
Mark (Ling Xu),Bilibili Gaming,Tencent LoL Pro League,2021,Spring,17
Mark (Ling Xu),Dominus Esports,Tencent LoL Pro League,2019,Summer,36
Mark (Ling Xu),Dominus Esports,Tencent LoL Pro League,2020,Spring,35
Mark (Ling Xu),LGD Gaming,Tencent LoL Pro League,2020,Summer,39
Mark (Ling Xu),LGD Gaming,Tencent LoL Pro League,2021,Summer,37
Mark (Ling Xu),LNG Esports,Tencent LoL Pro League,2024,Spring,16
Mark (Ling Xu),SinoDragon Gaming,Tencent LoL Pro League,2019,Spring,34
Mark (Ling Xu),Team WE,Tencent LoL Pro League,2024,Summer,15
Mark (Ling Xu),Team WE,Tencent LoL Pro League,2024,Summer Placements,14
Mark (Ling Xu),Top Esports,Tencent LoL Pro League,2022,Spring,28
Mark (Ling Xu),Top Esports,Tencent LoL Pro League,2022,Summer,38
Mark (Ling Xu),Top Esports,Tencent LoL Pro League,2023,Spring,38
Mark (Ling Xu),Top Esports,Tencent LoL Pro League,2023,Summer,38
Martin (Tan Qi),Snake Esports,Tencent LoL Pro League,2015,Summer,18
Martin (Tan Qi),Snake Esports,Tencent LoL Pro League,2016,Spring,9
Martin (Tan Qi),Snake Esports,Tencent LoL Pro League,2016,Summer,33
Martin (Tan Qi),Vici Gaming,Tencent LoL Pro League,2018,Spring,29
Martin (Tan Qi),Vici Gaming,Tencent LoL Pro League,2018,Summer,14
Mata,KT Rolster,LoL Champions Korea,2017,Spring,44
Mata,KT Rolster,LoL Champions Korea,2017,Summer,47
Mata,KT Rolster,LoL Champions Korea,2018,Spring,43
Mata,KT Rolster,LoL Champions Korea,2018,Summer,43
Mata,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,36
Mata,Royal Never Give Up,Tencent LoL Pro League,2016,Summer,40
Mata,SK Telecom T1,LoL Champions Korea,2019,Spring,44
Mata,SK Telecom T1,LoL Champions Korea,2019,Summer,16
Mata,Vici Gaming,Tencent LoL Pro League,2015,Spring,44
Mata,Vici Gaming,Tencent LoL Pro League,2015,Summer,44
Max (Jeong Jong-bin),MVP,LoL Champions Korea,2016,Summer,41
Max (Jeong Jong-bin),MVP,LoL Champions Korea,2017,Spring,45
Max (Jeong Jong-bin),MVP,LoL Champions Korea,2017,Summer,42
Max (Jeong Jong-bin),MVP,LoL Champions Korea,2018,Spring,40
Max (Jeong Jong-bin),MVP,LoL Champions Korea,2018,Summer,36
Max (Li Xiao-Qiang),Victory Five,Tencent LoL Pro League,2019,Summer,35
Max (Li Xiao-Qiang),Victory Five,Tencent LoL Pro League,2020,Spring,16
Megan,Invictus Gaming,Tencent LoL Pro League,2017,Spring,39
Megan,Invictus Gaming,Tencent LoL Pro League,2017,Summer,39
meiko,EDward Gaming,Tencent LoL Pro League,2015,Spring,36
Meiko,EDward Gaming,Tencent LoL Pro League,2015,Summer,44
Meiko,EDward Gaming,Tencent LoL Pro League,2016,Spring,35
Meiko,EDward Gaming,Tencent LoL Pro League,2016,Summer,37
Meiko,EDward Gaming,Tencent LoL Pro League,2017,Spring,40
Meiko,EDward Gaming,Tencent LoL Pro League,2017,Summer,35
Meiko,EDward Gaming,Tencent LoL Pro League,2018,Spring,48
Meiko,EDward Gaming,Tencent LoL Pro League,2018,Summer,46
Meiko,EDward Gaming,Tencent LoL Pro League,2019,Spring,36
Meiko,EDward Gaming,Tencent LoL Pro League,2019,Summer,35
Meiko,EDward Gaming,Tencent LoL Pro League,2020,Spring,41
Meiko,EDward Gaming,Tencent LoL Pro League,2020,Summer,38
Meiko,EDward Gaming,Tencent LoL Pro League,2021,Spring,36
Meiko,EDward Gaming,Tencent LoL Pro League,2021,Summer,35
Meiko,EDward Gaming,Tencent LoL Pro League,2022,Spring,37
Meiko,EDward Gaming,Tencent LoL Pro League,2022,Summer,38
Meiko,EDward Gaming,Tencent LoL Pro League,2023,Spring,39
Meiko,EDward Gaming,Tencent LoL Pro League,2023,Summer,41
Meiko,Top Esports,Tencent LoL Pro League,2024,Spring,37
Meiko,Top Esports,Tencent LoL Pro League,2024,Summer,17
Meiko,Top Esports,Tencent LoL Pro League,2024,Summer Placements,13
Melody (Liu Yi-Fan),Dominus Esports,Tencent LoL Pro League,2020,Spring,1
Melon (Zhong Wang),Team WE,Tencent LoL Pro League,2018,Spring,7
Memory,Oh My God,Tencent LoL Pro League,2016,Summer,4
Meow,Vici Gaming,Tencent LoL Pro League,2018,Spring,25
Meow,Vici Gaming,Tencent LoL Pro League,2018,Summer,2
Meteor,Bilibili Gaming,Tencent LoL Pro League,2019,Summer,35
Meteor,Bilibili Gaming,Tencent LoL Pro League,2020,Spring,42
Meteor,Bilibili Gaming,Tencent LoL Pro League,2020,Summer,27
Meteor,Bilibili Gaming,Tencent LoL Pro League,2021,Spring,38
Meteor,LGD Gaming,Tencent LoL Pro League,2023,Spring,38
Meteor,LGD Gaming,Tencent LoL Pro League,2023,Summer,39
Meteor,LGD Gaming,Tencent LoL Pro League,2024,Spring,40
Meteor,LGD Gaming,Tencent LoL Pro League,2024,Summer,19
Meteor,LGD Gaming,Tencent LoL Pro League,2024,Summer Placements,14
Metoer,Bilibili Gaming,Tencent LoL Pro League,2019,Spring,37
Mia,APK Prince,LoL Champions Korea,2020,Spring,4
Mia,SeolHaeOne Prince,LoL Champions Korea,2020,Summer,13
Miaoniu,Ultra Prime,Tencent LoL Pro League,2022,Summer,11
Michi,Rogue Warriors,Tencent LoL Pro League,2021,Spring,10
Mickey (Son Young-min),Afreeca Freecs,LoL Champions Korea,2016,Spring,46
Mickey (Son Young-min),Afreeca Freecs,LoL Champions Korea,2016,Summer,43
Mickey (Son Young-min),ROX Tigers,LoL Champions Korea,2017,Spring,47
Mickey (Son Young-min),ROX Tigers,LoL Champions Korea,2017,Summer,22
Mickey (Son Young-min),SeolHaeOne Prince,LoL Champions Korea,2020,Summer,33
Mightybear,Hanwha Life Esports,LoL Champions Korea,2018,Summer,1
Mightybear,ROX Tigers,LoL Champions Korea,2017,Spring,16
Mightybear,ROX Tigers,LoL Champions Korea,2017,Summer,20
Mightybear,ROX Tigers,LoL Champions Korea,2018,Spring,2
Mihile,Nongshim RedForce,LoL Champions Korea,2024,Summer,29
milkyway,FunPlus Phoenix,Tencent LoL Pro League,2024,Spring,39
milkyway,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer,19
milkyway,FunPlus Phoenix,Tencent LoL Pro League,2024,Summer Placements,14
ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2017,Spring,39
ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2017,Summer,38
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2018,Spring,46
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2018,Summer,46
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2019,Spring,35
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2019,Summer,35
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2020,Spring,38
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2020,Summer,39
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2021,Spring,37
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2021,Summer,39
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2022,Spring,39
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2022,Summer,43
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2023,Spring,31
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2024,Spring,36
Ming (Shi Sen-Ming),Royal Never Give Up,Tencent LoL Pro League,2024,Summer Placements,14
Minn,EDward Gaming,Tencent LoL Pro League,2017,Spring,2
Mint,Snake Esports,Tencent LoL Pro League,2017,Spring,16
Mireu,Hanwha Life Esports,LoL Champions Korea,2020,Summer,28
Missing,JD Gaming,Tencent LoL Pro League,2022,Spring,38
Missing,JD Gaming,Tencent LoL Pro League,2022,Summer,42
MISSING,JD Gaming,Tencent LoL Pro League,2023,Spring,36
MISSING,JD Gaming,Tencent LoL Pro League,2023,Summer,36
MISSING,JD Gaming,Tencent LoL Pro League,2024,Spring,39
MISSING,JD Gaming,Tencent LoL Pro League,2024,Summer,20
MISSING,JD Gaming,Tencent LoL Pro League,2024,Summer Placements,13
Missing,Team WE,Tencent LoL Pro League,2018,Summer,24
Missing,Team WE,Tencent LoL Pro League,2019,Spring,35
Missing,Team WE,Tencent LoL Pro League,2019,Summer,37
Missing,Team WE,Tencent LoL Pro League,2020,Spring,41
Missing,Team WE,Tencent LoL Pro League,2020,Summer,43
Missing,Team WE,Tencent LoL Pro League,2021,Spring,36
Missing,Team WE,Tencent LoL Pro League,2021,Summer,39
Mitsuki,Dominus Esports,Tencent LoL Pro League,2020,Summer,15
Mitsuki,SinoDragon Gaming,Tencent LoL Pro League,2019,Spring,1
Mitty,I May,Tencent LoL Pro League,2016,Summer,9
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2015,Summer,44
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2016,Spring,36
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2016,Summer,40
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2017,Spring,30
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2017,Summer,31
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2018,Spring,18
Mlxg,Royal Never Give Up,Tencent LoL Pro League,2018,Summer,15
Mlxg,Team King,Tencent LoL Pro League,2015,Spring,44
Mni,Bilibili Gaming,Tencent LoL Pro League,2019,Spring,32
Mo,Snake Esports,Tencent LoL Pro League,2017,Spring,11
Moham,Dplus Kia,LoL Champions Korea,2024,Summer,10
Moham,Kwangdong Freecs,LoL Champions Korea,2022,Summer,18
Moham,Kwangdong Freecs,LoL Champions Korea,2023,Spring,21
Mole,Bilibili Gaming,Tencent LoL Pro League,2018,Spring,12
Mole,Bilibili Gaming,Tencent LoL Pro League,2018,Summer,37
Mole,EDward Gaming,Tencent LoL Pro League,2019,Spring,1
Mole,Invictus Gaming,Tencent LoL Pro League,2022,Spring,5
Mole,Invictus Gaming,Tencent LoL Pro League,2022,Summer,23
Mole,Rare Atom,Tencent LoL Pro League,2023,Summer,9
Mole,Team WE,Tencent LoL Pro League,2021,Summer,14
Mole,Victory Five,Tencent LoL Pro League,2019,Summer,32
Mole,Victory Five,Tencent LoL Pro League,2020,Spring,27
Mole,Victory Five,Tencent LoL Pro League,2020,Summer,41
Mole,Victory Five,Tencent LoL Pro League,2021,Spring,38
Mong,Gen.G,LoL Champions Korea,2018,Summer,1
Monki,EDward Gaming,Tencent LoL Pro League,2024,Spring,22
